txn_date,amount,category,counterparty,currency,txn_id
2024-11-05,-16.82,Card Payment,Apex Global Markets,USD,TX1000381
2024-06-16,-96.84,Wire Out,Sterling & Rowe,USD,TX1000382
2024-05-17,-690.69,Fee,Ironwood Advisory,USD,TX1000383
2024-09-21,-193.25,Wire Out,Sable River Mining,USD,TX1000384
2024-05-23,-4492.83,Wire Out,Northgate Partners,USD,TX1000385
2024-09-06,-92.07,ACH Debit,Monarch Realty,USD,TX1000386
2024-07-02,-36499.75,Fee,Monarch Realty,USD,TX1000387
2024-02-18,-2653.05,FX Settlement,Sterling & Rowe,USD,TX1000388
2024-02-17,-9990.72,Wire Out,Titan Freight Lines,USD,TX1000389
2024-01-27,-210.25,FX Settlement,Apex Global Markets,USD,TX1000390
2024-03-03,421.82,ACH Credit,Apex Global Markets,USD,TX1000391
2024-03-14,13436.89,Wire In,Apex Global Markets,USD,TX1000392
2024-06-05,161.82,Wire In,Juniper Health Grp,USD,TX1000393
2024-07-11,315.32,Wire In,Cobalt Networks,USD,TX1000394
2024-12-03,-16092.76,Card Payment,Ashford Legal LLP,USD,TX1000395
2024-04-26,24.52,ACH Credit,Blue Harbor Trading,USD,TX1000396
2024-08-22,2568.79,Wire In,Crestline Bank,USD,TX1000397
2024-11-04,-44278.99,FX Settlement,Pinnacle Ventures,USD,TX1000398
2024-06-18,77.17,Wire In,Nimbus Cloud Svcs,USD,TX1000399
2024-06-16,-25963.75,Card Payment,Apex Global Markets,USD,TX1000400
2024-08-29,918.77,Wire In,Halcyon Asset Mgmt,USD,TX1000401
2024-08-22,-48121.88,Card Payment,Meridian Capital LLC,USD,TX1000402
2024-01-20,-6656.56,Card Payment,Onyx Consulting,USD,TX1000403
2024-11-09,2215.3,ACH Credit,Monarch Realty,USD,TX1000404
2024-08-16,-13665.89,Card Payment,Sable River Mining,USD,TX1000405
2024-04-01,-199.04,Wire Out,Northgate Partners,USD,TX1000406
2024-05-08,-465.17,Card Payment,Blue Harbor Trading,USD,TX1000407
2024-03-17,-34786.9,Card Payment,Ashford Legal LLP,USD,TX1000408
2024-02-23,-954.45,Card Payment,Blue Harbor Trading,USD,TX1000409
2024-04-30,1641.06,ACH Credit,Apex Global Markets,USD,TX1000410
2024-06-09,-27.85,Wire Out,Titan Freight Lines,USD,TX1000411
2024-11-22,-51.23,Card Payment,Meridian Capital LLC,USD,TX1000412
2024-07-10,41211.08,Wire In,Northgate Partners,USD,TX1000413
2024-04-17,1175.11,Wire In,Summit Freight Co,USD,TX1000414
2024-03-16,-23.16,Card Payment,Silverline Media,USD,TX1000415
2024-02-15,98.19,Wire In,Ashford Legal LLP,USD,TX1000416
2024-12-16,-426.03,Wire Out,Ashford Legal LLP,USD,TX1000417
2024-07-31,-1919.0,Card Payment,Sable River Mining,USD,TX1000418
2024-04-08,-709.2,FX Settlement,Ashford Legal LLP,USD,TX1000419
2024-06-28,-3610.68,Card Payment,Sterling & Rowe,USD,TX1000420
2024-02-07,-319.55,Wire Out,Silverline Media,USD,TX1000421
2024-03-21,-109.97,Card Payment,Blue Harbor Trading,USD,TX1000422
2024-09-12,-62.99,Fee,Evergreen Payroll,USD,TX1000423
2024-01-15,-1552.41,FX Settlement,Crestline Bank,USD,TX1000424
2024-07-26,-146.17,FX Settlement,Onyx Consulting,USD,TX1000425
2024-12-20,-39.21,Wire Out,Evergreen Payroll,USD,TX1000426
2024-12-20,-13.29,FX Settlement,Ironwood Advisory,USD,TX1000427
2024-04-24,-165.77,Wire Out,Apex Global Markets,USD,TX1000428
2024-10-12,-14020.07,FX Settlement,Ironwood Advisory,USD,TX1000429
2024-08-29,-8007.58,Card Payment,Apex Global Markets,USD,TX1000430
2024-10-22,30764.45,Interest,Apex Global Markets,USD,TX1000431
2024-08-28,-27630.71,FX Settlement,Evergreen Payroll,USD,TX1000432
2024-04-20,-13910.64,ACH Debit,Tidewater Imports,USD,TX1000433
2024-03-19,117.05,ACH Credit,Larkspur Foods,USD,TX1000434
2024-01-05,-531.33,ACH Debit,Apex Global Markets,USD,TX1000435
2024-07-24,-9287.05,FX Settlement,Evergreen Payroll,USD,TX1000436
2024-10-08,280.51,ACH Credit,Zenith Manufacturing,USD,TX1000437
2024-02-03,641.13,Wire In,Sterling & Rowe,USD,TX1000438
2024-10-17,-918.71,Wire Out,Blue Harbor Trading,USD,TX1000439
2024-07-14,-1041.81,Card Payment,Crestline Bank,USD,TX1000440
2024-12-21,-2867.55,Wire Out,Veranda Hospitality,USD,TX1000441
2024-03-14,-295.53,Card Payment,Northgate Partners,USD,TX1000442
2024-04-01,-28268.6,FX Settlement,Apex Global Markets,USD,TX1000443
2024-11-16,-557.39,Wire Out,Sterling & Rowe,USD,TX1000444
2024-03-15,-210.59,Card Payment,Northgate Partners,USD,TX1000445
2024-02-26,-8921.94,Card Payment,Silverline Media,USD,TX1000446
2024-07-23,3587.82,Wire In,Sterling & Rowe,USD,TX1000447
2024-01-30,-18.56,Wire Out,Sterling & Rowe,USD,TX1000448
2024-11-26,401.32,ACH Credit,Meridian Capital LLC,USD,TX1000449
2024-05-18,-3029.1,Card Payment,Ironwood Advisory,USD,TX1000450
2024-04-11,-13598.02,Fee,Granite Peak LLC,USD,TX1000451
2024-06-14,-10.69,Card Payment,Sterling & Rowe,USD,TX1000452
2024-05-30,-49197.56,Wire Out,Pinnacle Ventures,USD,TX1000453
2024-10-29,-16494.21,Wire Out,Silverline Media,USD,TX1000454
2024-06-19,-13.58,ACH Debit,Evergreen Payroll,USD,TX1000455
2024-03-25,133.39,ACH Credit,Granite Peak LLC,USD,TX1000456
2024-07-24,-73.63,FX Settlement,Apex Global Markets,USD,TX1000457
2024-04-26,-53.78,FX Settlement,Pinnacle Ventures,USD,TX1000458
2024-05-05,-1782.41,ACH Debit,Crestline Bank,USD,TX1000459
2024-08-02,-98.45,ACH Debit,Redwood Securities,USD,TX1000460
2024-12-19,-10.64,Wire Out,Evergreen Payroll,USD,TX1000461
2024-07-10,-21795.06,Wire Out,Ashford Legal LLP,USD,TX1000462
2024-01-05,14205.48,ACH Credit,Apex Global Markets,USD,TX1000463
2024-11-02,-5569.83,Wire Out,Pinnacle Ventures,USD,TX1000464
2024-12-21,-724.16,ACH Debit,Juniper Health Grp,USD,TX1000465
2024-12-28,-489.11,Fee,Apex Global Markets,USD,TX1000466
2024-11-30,9329.01,Wire In,Apex Global Markets,USD,TX1000467
2024-07-22,-34047.38,Wire Out,Summit Freight Co,USD,TX1000468
2024-06-02,-24.25,Wire Out,Apex Global Markets,USD,TX1000469
2024-02-24,-12339.94,Card Payment,Evergreen Payroll,USD,TX1000470
2024-04-17,178.77,Wire In,Sterling & Rowe,USD,TX1000471
2024-05-15,-13049.61,ACH Debit,Nimbus Cloud Svcs,USD,TX1000472
2024-04-21,-246.29,Wire Out,Crestline Bank,USD,TX1000473
2024-01-17,-4511.37,Wire Out,Apex Global Markets,USD,TX1000474
2024-10-07,927.5,Wire In,Aurora Payments,USD,TX1000475
2024-07-21,96.49,Interest,Ashford Legal LLP,USD,TX1000476
2024-01-28,-14.99,ACH Debit,Silverline Media,USD,TX1000477
2024-08-10,-11.96,ACH Debit,Northgate Partners,USD,TX1000478
2024-10-14,-1846.14,Card Payment,Meridian Capital LLC,USD,TX1000479
2024-12-18,28.48,ACH Credit,Apex Global Markets,USD,TX1000480
2024-08-31,80.97,Wire In,Apex Global Markets,USD,TX1000481
2024-12-09,-355.78,ACH Debit,Onyx Consulting,USD,TX1000482
2024-06-03,46.57,ACH Credit,Ashford Legal LLP,USD,TX1000483
2024-06-05,-15341.19,Wire Out,Blue Harbor Trading,USD,TX1000484
2024-08-18,-161.44,ACH Debit,Redwood Securities,USD,TX1000485
2024-10-19,-36.15,Fee,Silverline Media,USD,TX1000486
2024-01-01,-126.13,ACH Debit,Nimbus Cloud Svcs,USD,TX1000487
2024-05-22,-17728.79,Fee,Apex Global Markets,USD,TX1000488
2024-09-27,726.28,Wire In,Blue Harbor Trading,USD,TX1000489
2024-04-01,-2441.93,ACH Debit,Orion Systems Inc,USD,TX1000490
2024-08-06,-69.44,Wire Out,Summit Freight Co,USD,TX1000491
2024-02-01,-4036.14,Fee,Onyx Consulting,USD,TX1000492
2024-12-19,-6564.87,FX Settlement,Veranda Hospitality,USD,TX1000493
2024-11-27,-260.04,Wire Out,Apex Global Markets,USD,TX1000494
2024-02-03,86.97,Wire In,Veranda Hospitality,USD,TX1000495
2024-05-26,-32070.33,ACH Debit,Halcyon Asset Mgmt,USD,TX1000496
2024-07-05,-96.59,Wire Out,Kestrel Analytics,USD,TX1000497
2024-09-08,149.63,Interest,Apex Global Markets,USD,TX1000498
2024-08-02,-654.4,Fee,Windward Shipping,USD,TX1000499
2024-02-09,197.67,Wire In,Apex Global Markets,USD,TX1000500
2024-01-07,45.92,ACH Credit,Meridian Capital LLC,USD,TX1000501
2024-07-30,58.88,Wire In,Monarch Realty,USD,TX1000502
2024-10-27,-1241.95,Card Payment,Ashford Legal LLP,USD,TX1000503
2024-09-10,23336.47,ACH Credit,Larkspur Foods,USD,TX1000504
2024-12-12,-26178.78,Card Payment,Apex Global Markets,USD,TX1000505
2024-12-09,-1509.77,Wire Out,Onyx Consulting,USD,TX1000506
2024-01-20,20721.46,Wire In,Coastal Union Bank,USD,TX1000507
2024-03-02,-1252.32,Fee,Meridian Capital LLC,USD,TX1000508
2024-12-03,-515.39,Wire Out,Halcyon Asset Mgmt,USD,TX1000509
2024-03-09,-586.08,ACH Debit,Sable River Mining,USD,TX1000510
2024-03-19,-3332.44,Wire Out,Apex Global Markets,USD,TX1000511
2024-08-06,-9804.41,FX Settlement,Crestline Bank,USD,TX1000512
2024-08-14,19.78,Wire In,Sterling & Rowe,USD,TX1000513
2024-07-05,-17.35,Card Payment,Beacon Insurance,USD,TX1000514
2024-09-25,-10517.78,ACH Debit,Granite Peak LLC,USD,TX1000515
2024-03-25,-4313.62,FX Settlement,Ashford Legal LLP,USD,TX1000516
2024-10-07,-17.45,Card Payment,Larkspur Foods,USD,TX1000517
2024-12-17,-623.01,ACH Debit,Apex Global Markets,USD,TX1000518
2024-06-19,-239.15,Card Payment,Nimbus Cloud Svcs,USD,TX1000519
2024-06-16,10.37,Wire In,Blue Harbor Trading,USD,TX1000520
2024-05-06,-23.97,ACH Debit,Aurora Payments,USD,TX1000521
2024-12-08,797.83,ACH Credit,Silverline Media,USD,TX1000522
2024-05-01,-77.57,Card Payment,Redwood Securities,USD,TX1000523
2024-04-24,179.41,Wire In,Ashford Legal LLP,USD,TX1000524
2024-05-21,-34.98,ACH Debit,Pinnacle Ventures,USD,TX1000525
2024-04-05,83.35,Interest,Granite Peak LLC,USD,TX1000526
2024-11-15,8508.53,Wire In,Northgate Partners,USD,TX1000527
2024-12-05,452.12,Wire In,Copperfield & Co,USD,TX1000528
2024-06-12,-17302.72,Wire Out,Northgate Partners,USD,TX1000529
2024-01-11,17.13,ACH Credit,Ashford Legal LLP,USD,TX1000530
2024-11-13,5115.69,Wire In,Halcyon Asset Mgmt,USD,TX1000531
2024-08-18,-25.76,Card Payment,Juniper Health Grp,USD,TX1000532
2024-01-14,232.64,Wire In,Sterling & Rowe,USD,TX1000533
2024-06-11,-379.49,ACH Debit,Monarch Realty,USD,TX1000534
2024-03-27,-42.17,Wire Out,Sable River Mining,USD,TX1000535
2024-01-12,-17.58,Wire Out,Pinnacle Ventures,USD,TX1000536
2024-04-27,-3914.09,Wire Out,Nimbus Cloud Svcs,USD,TX1000537
2024-06-14,-14139.97,Wire Out,Sable River Mining,USD,TX1000538
2024-07-12,-13026.54,ACH Debit,Blue Harbor Trading,USD,TX1000539
2024-04-10,2177.68,Wire In,Beacon Insurance,USD,TX1000540
2024-05-12,-18665.77,Wire Out,Northgate Partners,USD,TX1000541
2024-07-26,75.67,ACH Credit,Sterling & Rowe,USD,TX1000542
2024-11-15,887.42,Interest,Sterling & Rowe,USD,TX1000543
2024-08-24,-2822.06,Wire Out,Orion Systems Inc,USD,TX1000544
2024-12-10,-438.89,ACH Debit,Apex Global Markets,USD,TX1000545
2024-05-06,158.53,Interest,Apex Global Markets,USD,TX1000546
2024-12-25,-53.1,Wire Out,Sterling & Rowe,USD,TX1000547
2024-11-06,-1125.22,Card Payment,Summit Freight Co,USD,TX1000548
2024-06-22,-24.78,Wire Out,Evergreen Payroll,USD,TX1000549
2024-03-01,-77.36,Wire Out,Sterling & Rowe,USD,TX1000550
2024-03-03,28.98,Wire In,Kestrel Analytics,USD,TX1000551
2024-07-29,-132.93,Card Payment,Crestline Bank,USD,TX1000552
2024-07-24,-566.66,ACH Debit,Evergreen Payroll,USD,TX1000553
2024-05-16,-867.02,Wire Out,Lakeside Trust,USD,TX1000554
2024-02-14,489.97,Interest,Titan Freight Lines,USD,TX1000555
2024-12-18,-216.61,Card Payment,Sable River Mining,USD,TX1000556
2024-04-25,-21439.91,Fee,Silverline Media,USD,TX1000557
2024-09-18,-42.91,Card Payment,Northgate Partners,USD,TX1000558
2024-04-12,-6484.31,Card Payment,Monarch Realty,USD,TX1000559
2024-08-19,-27983.08,Wire Out,Sterling & Rowe,USD,TX1000560
2024-03-21,65.22,ACH Credit,Sable River Mining,USD,TX1000561
2024-09-05,27670.18,Wire In,Sterling & Rowe,USD,TX1000562
2024-02-02,-357.11,Card Payment,Sterling & Rowe,USD,TX1000563
2024-06-07,-29.74,Wire Out,Sable River Mining,USD,TX1000564
2024-12-18,-5707.16,Wire Out,Apex Global Markets,USD,TX1000565
2024-06-04,-25.02,FX Settlement,Crestline Bank,USD,TX1000566
2024-12-10,-2458.06,Wire Out,Redwood Securities,USD,TX1000567
2024-10-22,-219.95,Fee,Nimbus Cloud Svcs,USD,TX1000568
2024-02-13,-10054.76,ACH Debit,Summit Freight Co,USD,TX1000569
2024-11-01,-2744.69,FX Settlement,Onyx Consulting,USD,TX1000570
2024-04-20,-207.53,ACH Debit,Sable River Mining,USD,TX1000571
2024-03-13,8929.42,Wire In,Ashford Legal LLP,USD,TX1000572
2024-09-18,-29.99,FX Settlement,Evergreen Payroll,USD,TX1000573
2024-05-20,-1551.25,Card Payment,Beacon Insurance,USD,TX1000574
2024-08-25,16.18,Interest,Sable River Mining,USD,TX1000575
2024-12-05,-28040.14,Card Payment,Apex Global Markets,USD,TX1000576
2024-04-29,-1679.58,Fee,Crestline Bank,USD,TX1000577
2024-09-28,7260.06,Wire In,Kestrel Analytics,USD,TX1000578
2024-10-01,-13.02,ACH Debit,Beacon Insurance,USD,TX1000579
2024-02-16,5716.76,Wire In,Nimbus Cloud Svcs,USD,TX1000580
2024-10-30,-6079.89,Wire Out,Northgate Partners,USD,TX1000581
2024-02-25,-36300.4,ACH Debit,Monarch Realty,USD,TX1000582
2024-05-29,-12.46,Card Payment,Blue Harbor Trading,USD,TX1000583
2024-11-04,-10516.98,Card Payment,Monarch Realty,USD,TX1000584
2024-03-05,-2232.15,Card Payment,Evergreen Payroll,USD,TX1000585
2024-09-12,-2413.49,FX Settlement,Juniper Health Grp,USD,TX1000586
2024-11-05,-3279.13,Wire Out,Apex Global Markets,USD,TX1000587
2024-09-03,-10455.67,Wire Out,Sterling & Rowe,USD,TX1000588
2024-04-18,415.11,Wire In,Halcyon Asset Mgmt,USD,TX1000589
2024-09-01,-499.11,Card Payment,Redwood Securities,USD,TX1000590
2024-08-13,13256.42,Wire In,Onyx Consulting,USD,TX1000591
2024-01-02,25.49,Wire In,Ashford Legal LLP,USD,TX1000592
2024-12-30,-1363.07,ACH Debit,Pinnacle Ventures,USD,TX1000593
2024-01-26,-1088.0,Fee,Apex Global Markets,USD,TX1000594
2024-09-13,-387.48,Wire Out,Kestrel Analytics,USD,TX1000595
2024-12-24,145.0,Wire In,Evergreen Payroll,USD,TX1000596
2024-11-02,2026.09,Wire In,Sable River Mining,USD,TX1000597
2024-07-07,529.18,ACH Credit,Monarch Realty,USD,TX1000598
2024-07-18,176.97,Wire In,Redwood Securities,USD,TX1000599
2024-02-11,-1160.2,FX Settlement,Meridian Capital LLC,USD,TX1000600
2024-09-07,289.96,Wire In,Redwood Securities,USD,TX1000601
2024-02-17,-168.7,Card Payment,Meridian Capital LLC,USD,TX1000602
2024-07-24,649.96,Wire In,Apex Global Markets,USD,TX1000603
2024-07-11,7715.67,ACH Credit,Nimbus Cloud Svcs,USD,TX1000604
2024-09-10,-17913.61,Fee,Apex Global Markets,USD,TX1000605
2024-12-14,-13.64,Fee,Coastal Union Bank,USD,TX1000606
2024-11-06,-270.49,Card Payment,Silverline Media,USD,TX1000607
2024-06-03,-10901.18,Wire Out,Blue Harbor Trading,USD,TX1000608
2024-05-31,-8985.98,Wire Out,Pinnacle Ventures,USD,TX1000609
2024-11-06,43.78,Interest,Monarch Realty,USD,TX1000610
2024-05-05,-441.18,Wire Out,Driftwood Leasing,USD,TX1000611
2024-08-22,-2362.78,Wire Out,Redwood Securities,USD,TX1000612
2024-12-09,-241.15,FX Settlement,Sable River Mining,USD,TX1000613
2024-10-08,-124.76,Wire Out,Granite Peak LLC,USD,TX1000614
2024-01-11,-2642.81,Wire Out,Beacon Insurance,USD,TX1000615
2024-01-21,-50.81,Fee,Sterling & Rowe,USD,TX1000616
2024-08-03,118.54,ACH Credit,Apex Global Markets,USD,TX1000617
2024-02-11,3058.61,Interest,Titan Freight Lines,USD,TX1000618
2024-01-20,-4747.34,ACH Debit,Pinnacle Ventures,USD,TX1000619
2024-03-05,-25701.39,Fee,Ashford Legal LLP,USD,TX1000620
2024-04-19,-385.93,ACH Debit,Beacon Insurance,USD,TX1000621
2024-06-09,7767.39,Interest,Apex Global Markets,USD,TX1000622
2024-02-21,40155.51,ACH Credit,Copperfield & Co,USD,TX1000623
2024-04-27,-18.63,Card Payment,Silverline Media,USD,TX1000624
2024-12-27,-11.33,Wire Out,Meridian Capital LLC,USD,TX1000625
2024-08-24,1072.7,Wire In,Apex Global Markets,USD,TX1000626
2024-08-04,-965.11,ACH Debit,Juniper Health Grp,USD,TX1000627
2024-04-05,93.78,Wire In,Lakeside Trust,USD,TX1000628
2024-06-25,16.2,Wire In,Apex Global Markets,USD,TX1000629
2024-05-01,-13987.3,Fee,Redwood Securities,USD,TX1000630
2024-06-11,-329.0,Card Payment,Sable River Mining,USD,TX1000631
2024-12-15,-5626.1,Card Payment,Cascade Holdings,USD,TX1000632
2024-09-16,-6433.98,FX Settlement,Summit Freight Co,USD,TX1000633
2024-04-27,-4672.23,FX Settlement,Sterling & Rowe,USD,TX1000634
2024-02-07,2264.2,ACH Credit,Apex Global Markets,USD,TX1000635
2024-11-17,-425.18,ACH Debit,Apex Global Markets,USD,TX1000636
2024-06-09,-14.01,Card Payment,Blue Harbor Trading,USD,TX1000637
2024-01-28,22434.16,Wire In,Beacon Insurance,USD,TX1000638
2024-01-16,290.82,Wire In,Meridian Capital LLC,USD,TX1000639
2024-08-13,-12578.21,ACH Debit,Beacon Insurance,USD,TX1000640
2024-02-22,-40.76,Wire Out,Apex Global Markets,USD,TX1000641
2024-02-25,-29.0,Fee,Redwood Securities,USD,TX1000642
2024-08-21,199.47,Wire In,Vanguard Logistics,USD,TX1000643
2024-06-25,71.8,Wire In,Sterling & Rowe,USD,TX1000644
2024-02-22,-20.87,FX Settlement,Coastal Union Bank,USD,TX1000645
2024-06-19,2491.71,ACH Credit,Crestline Bank,USD,TX1000646
2024-11-27,47775.95,ACH Credit,Evergreen Payroll,USD,TX1000647
2024-07-13,-110.01,Wire Out,Silverline Media,USD,TX1000648
2024-09-15,-408.22,ACH Debit,Sterling & Rowe,USD,TX1000649
2024-03-06,-5012.91,Card Payment,Northgate Partners,USD,TX1000650
2024-03-13,151.76,Wire In,Crestline Bank,USD,TX1000651
2024-05-18,-22.32,Card Payment,Apex Global Markets,USD,TX1000652
2024-03-28,-7773.45,Card Payment,Granite Peak LLC,USD,TX1000653
2024-08-03,-400.72,ACH Debit,Ashford Legal LLP,USD,TX1000654
2024-08-06,-55.48,Card Payment,Crestline Bank,USD,TX1000655
2024-09-18,-1689.9,Card Payment,Pinnacle Ventures,USD,TX1000656
2024-12-26,-121.11,Card Payment,Meridian Capital LLC,USD,TX1000657
2024-02-28,-397.6,Wire Out,Onyx Consulting,USD,TX1000658
2024-09-03,42.9,Wire In,Crestline Bank,USD,TX1000659
2024-09-17,-496.83,ACH Debit,Beacon Insurance,USD,TX1000660
2024-06-08,-37089.77,Wire Out,Silverline Media,USD,TX1000661
2024-07-21,56.87,ACH Credit,Northgate Partners,USD,TX1000662
2024-04-27,-2108.7,Wire Out,Juniper Health Grp,USD,TX1000663
2024-02-09,-57.08,Wire Out,Ashford Legal LLP,USD,TX1000664
2024-11-16,-880.63,Card Payment,Monarch Realty,USD,TX1000665
2024-09-05,2417.56,ACH Credit,Sterling & Rowe,USD,TX1000666
2024-11-29,19623.6,Wire In,Northgate Partners,USD,TX1000667
2024-11-04,224.23,Interest,,USD,TX1000668
2024-12-13,-26621.52,ACH Debit,Sable River Mining,USD,TX1000669
2024-07-11,-863.8,Wire Out,Zenith Manufacturing,USD,TX1000670
2024-07-04,-6755.65,Card Payment,Monarch Realty,USD,TX1000671
2024-11-11,-21.95,ACH Debit,Apex Global Markets,USD,TX1000672
2024-03-08,-20.58,Card Payment,Silverline Media,USD,TX1000673
2024-11-28,-9953.61,Fee,Apex Global Markets,USD,TX1000674
2024-02-25,-44.76,FX Settlement,Titan Freight Lines,USD,TX1000675
2024-11-27,42717.76,ACH Credit,Blue Harbor Trading,USD,TX1000676
2024-11-29,17601.31,Wire In,Onyx Consulting,USD,TX1000677
2024-08-23,-79.54,Card Payment,Redwood Securities,USD,TX1000678
2024-02-28,387.47,Wire In,Orion Systems Inc,USD,TX1000679
2024-01-26,-1110.21,Wire Out,Vanguard Logistics,USD,TX1000680
2024-04-09,87.68,Wire In,Apex Global Markets,USD,TX1000681
2024-03-22,-3484.35,Card Payment,Sable River Mining,USD,TX1000682
2024-12-19,-41732.11,Wire Out,Sterling & Rowe,USD,TX1000683
2024-06-28,-19803.0,Fee,Larkspur Foods,USD,TX1000684
2024-05-27,-8753.12,Wire Out,Silverline Media,USD,TX1000685
2024-09-13,-15.57,Wire Out,Apex Global Markets,USD,TX1000686
2024-12-13,6423.44,Wire In,Redwood Securities,USD,TX1000687
2024-07-28,-94.58,Wire Out,Summit Freight Co,USD,TX1000688
2024-09-27,83.27,Interest,Apex Global Markets,USD,TX1000689
2024-10-22,-13493.09,Card Payment,Apex Global Markets,USD,TX1000690
2024-07-09,58.31,Wire In,Crestline Bank,USD,TX1000691
2024-11-02,40080.27,Wire In,Apex Global Markets,USD,TX1000692
2024-02-19,-9188.53,Card Payment,Vanguard Logistics,USD,TX1000693
2024-10-08,-4310.21,Wire Out,Nimbus Cloud Svcs,USD,TX1000694
2024-08-15,73.69,Wire In,Meridian Capital LLC,USD,TX1000695
2024-03-16,2011.83,Wire In,Sable River Mining,USD,TX1000696
2024-03-07,88.69,Wire In,Silverline Media,USD,TX1000697
2024-11-18,48939.0,Interest,Sterling & Rowe,USD,TX1000698
2024-08-11,-222.75,Card Payment,Orion Systems Inc,USD,TX1000699
2024-11-20,-6152.06,Card Payment,Pinnacle Ventures,USD,TX1000700
2024-03-04,58.06,Wire In,Northgate Partners,USD,TX1000701
2024-07-29,-12.75,Wire Out,Juniper Health Grp,USD,TX1000702
2024-03-04,-633.2,Card Payment,Apex Global Markets,USD,TX1000703
2024-08-06,76.5,ACH Credit,Blue Harbor Trading,USD,TX1000704
2024-12-20,-9073.74,Wire Out,Sterling & Rowe,USD,TX1000705
2024-10-30,-49.88,Wire Out,Nimbus Cloud Svcs,USD,TX1000706
2024-10-08,-38775.57,Card Payment,Meridian Capital LLC,USD,TX1000707
2024-05-06,403.45,Wire In,Blue Harbor Trading,USD,TX1000708
2024-05-17,-8965.4,Card Payment,Granite Peak LLC,USD,TX1000709
2024-10-26,-16273.16,ACH Debit,Ashford Legal LLP,USD,TX1000710
2024-10-23,10.06,Wire In,Halcyon Asset Mgmt,USD,TX1000711
2024-06-16,-607.91,Wire Out,Zenith Manufacturing,USD,TX1000712
2024-05-17,-317.05,ACH Debit,Silverline Media,USD,TX1000713
2024-09-18,3730.75,Wire In,Blue Harbor Trading,USD,TX1000714
2024-06-14,-31.76,Wire Out,Vanguard Logistics,USD,TX1000715
2024-12-04,22664.98,Interest,Silverline Media,USD,TX1000716
2024-08-24,200.21,Interest,Sterling & Rowe,USD,TX1000717
2024-09-04,21.18,Wire In,Monarch Realty,USD,TX1000718
2024-04-08,-8098.03,Fee,Halcyon Asset Mgmt,USD,TX1000719
2024-10-19,-25.67,ACH Debit,Ironwood Advisory,USD,TX1000720
2024-12-16,-2964.57,Wire Out,Evergreen Payroll,USD,TX1000721
2024-06-04,98.86,Wire In,Northgate Partners,USD,TX1000722
2024-08-27,-158.43,ACH Debit,Blue Harbor Trading,USD,TX1000723
2024-07-22,-3079.31,ACH Debit,Veranda Hospitality,USD,TX1000724
2024-01-10,28.63,Wire In,Veranda Hospitality,USD,TX1000725
2024-10-04,43.27,Interest,Blue Harbor Trading,USD,TX1000726
2024-01-11,-151.82,ACH Debit,Crestline Bank,USD,TX1000727
2024-01-29,-286.57,Wire Out,Aurora Payments,USD,TX1000728
2024-12-07,33.84,ACH Credit,Nimbus Cloud Svcs,USD,TX1000729
2024-11-24,7118.86,Interest,Ironwood Advisory,USD,TX1000730
2024-03-22,-5843.86,Fee,Apex Global Markets,USD,TX1000731
2024-08-02,-20888.92,Card Payment,Northgate Partners,USD,TX1000732
2024-06-04,-134.94,Wire Out,Pinnacle Ventures,USD,TX1000733
2024-06-23,-7577.44,ACH Debit,Pinnacle Ventures,USD,TX1000734
2024-07-14,-10437.71,ACH Debit,Apex Global Markets,USD,TX1000735
2024-04-18,-13.2,Card Payment,Pinnacle Ventures,USD,TX1000736
2024-01-19,-30.98,Card Payment,Nimbus Cloud Svcs,USD,TX1000737
